20191022,OPTION YEAR FOR SPECIAL STAINER INSTRUMENTATION, ASSOCIATED REAGENTS, SERVICE, AND MAINTENANCE,DEPARTMENT OF VETERANS AFFAIRS (VA),88100.0
20210623,AGILENT MULTI-INSTRUMENT ON-SITE SERVICE AGREEMENT, INCLUDING TWO LC/QQQ, ONE LC/QTOF, 28 GC/MS SERVICES, AND TWO UV/VIS SPECTROMETERS.,ENVIRONMENTAL PROTECTION AGENCY (EPA),102792.28
20210625,MAINTENANCE AGREEMENT QUOTATION NUMBER 5000907225: POP: 07/19/2021 - 07/18/2022,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),15496.0
20210625,THE U. S. FOOD & DRUG ADMINISTRATION, (FDA) OFFICE OF ACQUISITION AND GRANTS SERVICES (OAGS) HAS A REQUIREMENT TO PROCURE RFQ-FDA-2021-1243065-MCM - ON-LINE ULTRAVIOLET-VISIBLE (UV-VIS) SPECTROMETER &NANOPARTICLE (BRAND NAME OR EQUAL), UNDER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),71042.56
20210625,AGILENT CROSS LAB BRONZE SERVICE AGREEMENT AND AGILENT CROSS LAB PREVENTATIVE,DEPARTMENT OF AGRICULTURE (USDA),12780.24
20210627,AGILENT 6546A QTOF MS AND 1290 L,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),441030.82
20210628,AGILENT 5300 FRAGMENT ANALYZER IS A PARALLEL CAPILLARY ELECTROPHORESIS INSTRUMENT FOR SEPARATION AND DETECTION OF DNA FRAGMENT GENERATED BY PCR AMPLIFICATION.,DEPARTMENT OF AGRICULTURE (USDA),81899.2
20210629,7010B TRIPLE QUADRUPLE MS EI SYSTEM BUND,DEPARTMENT OF DEFENSE (DOD),210614.88
20210629,AGILENT OPENLAB CDS AND ECM SOFTWARE UPDATE AND QUALIFICATION,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),65523.0
20210629,DAKO ARTISAN M&R,DEPARTMENT OF VETERANS AFFAIRS (VA),8255.99
20210630,THE LC-MS IS A HIGHLY SPECIALIZED PIECE OF ANALYTICAL INSTRUMENTATION AND IS THE ONLY INSTRUMENT OF ITS KIND IN THE LABORATORY BEST SUITED FOR ANALYSIS OF LOW-LEVEL SUBSTANCES (E.G., FENTANYL AND FENTANYL-RELATED SUBSTANCES.),DEPARTMENT OF JUSTICE (DOJ),39981.12
20210630,PREVENTATIVE MAINTENANCE (PM) ON AGILENT GC-MS,DEPARTMENT OF AGRICULTURE (USDA),7982.16
20210630,HPLC 1260 TRAINING,DEPARTMENT OF AGRICULTURE (USDA),15712.2
20210630,AGILENT GAS CHROMATOGRAPH TRIPLE QUADRUPOLE MASS SPECTROMETER INSTRUMENT SYSTEMS WITH TWO OPTION YEARS,ENVIRONMENTAL PROTECTION AGENCY (EPA),31262.11
20210630,HPLC 1260 TRAINING,DEPARTMENT OF AGRICULTURE (USDA),0.0
20210630,SEAHORSE ASSAYS SUPPLIES AGILENT TECHNOLOGIES INC:1109692 [21-009578],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),30793.56
20210630,LAB EQUIPMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),48531.6
20210701,MAINTENANCE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),30367.32
20210701,5977B MSD BUNDLE WITH STAINLESS STEEL SOURCE WITH THE FOLLOWING CONFIGURATION: SHIP-TO COUNTRY : USA DIFFUSION PUMP; ADD CHEMSTATION DA W/ CS FAM; GC/MSD SS FOR 8890 GC; INSTALLATION (44K) INTRODUCTION (44L) 1 YEAR SW UPDATE/PHONE ASSIST (44W),DEPARTMENT OF AGRICULTURE (USDA),87799.09
20210702,DHQP SUPPORT SERVICES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),7900.2
20210702,AGILENT MICROARRAY SLIDES AND CONSUMABLES,DEPARTMENT OF AGRICULTURE (USDA),13343.25
20210706,CHROMATOGRAPH MAINTENANCE SERVICES,DEPARTMENT OF DEFENSE (DOD),30821.96
20210707,THIS FIRM FIXED PRICE DELIVERY ORDER IS AWARDED IN ACCORDANCE WITH FAR 8.405 ORDERING AND, PURSUANT TO GSA SCHEDULE# GS-07F-0564X FOR A DAD DETECTOR AND COMPONENTS TO AGILENT TECHNOLOGIES IN THE AMOUNT OF $20,484.81  QUOTE# 3587771,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),20484.81
20210708,MASS SPECTROMETER FOR ARNOLD AFB,DEPARTMENT OF DEFENSE (DOD),115582.8
20210708,REPAIR QUOTE 3000476916 QUOTATION #5000892532 PERIOD OF PERFORMANCE 7/9/2021 TO 8/30/2021 AFT21-L3-001110,DEPARTMENT OF JUSTICE (DOJ),38023.08
20210708,VENDOR IS TO DELIVER AND INSTALL GAS CHROMATOGRAPH SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),39426.21
20210708,CALL ORDER FOR BPA 12639519A0043 YR 3 OF 5 06/01/2021 TO 05/31/2022,DEPARTMENT OF AGRICULTURE (USDA),92274.0
20210708,APCI ION SOURCE FOR A AGILENT 6530 QTOF MASS SPECTROMETER,DEPARTMENT OF COMMERCE (DOC),10206.35
20210708,CERC AGILENT GC-MC SYSTEM,DEPARTMENT OF THE INTERIOR (DOI),94903.87
20210709,CROSSLAB SILVER FOR SEAHORSE XFE96 ANALYZER, SERIAL# 410367, POP JULY 26, 2021- JULY 25, 2021, BILL QUARTERLY IN ARREARS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18586.8
20210712,1260 INFINITY II GPC MDS DUAL ANGLE LIGHT SCATTERING DETECTOR,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),22193.88
20210712,LIQUID CHROMATOGRAPH - REISSUANCE OF DO.,DEPARTMENT OF HOMELAND SECURITY (DHS),68978.02
20210713,AGILENT GCMS CROSSLAB SILVER SERVICE CONTRACT,DEPARTMENT OF AGRICULTURE (USDA),36047.4
20210714,INTEGRATION MAINTENANCE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),16532.4
20210714,AGILENT TECHNOLOGIES INC:1109692 [21-003788] - ONE YEAR SERVICE CONTRACT FOR OUR AGILENT BRAVO NGS AUTOMATED LIQUID HANDLING PLATFORM THAT IS USED AS A MULTI-USER (SHARED) INSTRUMENT IN THE GENOMIC TECHNOLOGY SECTION WITHIN NIAMS FOR THE FOR THE PREP,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11223.84
20210714,RELOCATION OF AN AGILENT GAS CHROMATOGRAPH COUPLED TO AN AGILENT MASS SPECTROMETER AND SYSTEM COMPONENTS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24878.11
20210714,CARY ECLIPSE BUNDLE,DEPARTMENT OF AGRICULTURE (USDA),36340.41
20210714,GAS CHROMATOGRAPH WITH MASS SPECTROMETRY,DEPARTMENT OF HOMELAND SECURITY (DHS),214137.0
20210715,TRIPLE QUADRUPOLE LC/MS SYSTEM,DEPARTMENT OF DEFENSE (DOD),586432.13
20210715,PREVENTATIVE MAINTENANCE- ICPMS INSTRUMENTS (5),DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),34763.0
20210715,SERVICE CONTRACT,SMITHSONIAN INSTITUTION (SI),16022.4
20210715,INFRARED SPECTROMETER,DEPARTMENT OF AGRICULTURE (USDA),19347.06
20210715,HIGH-PERFORMANCE LIQUID CHROMATOGRAPHY-EVAPORATIVE LIGHT SCATTERING DETECTOR (HPLC-ELSD) SERVICE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),6897.24
20210716,MAINTENANCE AGREEMENT.,DEPARTMENT OF ENERGY (DOE),13873.92
20210716,PM MASS SPECS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),22757.0
20210719,LAB BIOANALYZER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),48294.0
20210719,PREVENTATIVE SERVICE AND MAINTENANCE AGREEMENT FOR THE AGILENT 7250 GC-QTOF/MS SYSTEM,ENVIRONMENTAL PROTECTION AGENCY (EPA),27465.6
20210720,PURCHASE AND INSTALL OF ICP ANALYTICAL TOOL,DEPARTMENT OF DEFENSE (DOD),78006.83
20210720,AUTOMATED CHROMATOGRAPHY SYSTEM WITH FRACTION COLLECTOR,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),81097.18
20210721,AGILENT TAPE STATION MODEL 4150 SERVICE CONTRACT,DEPARTMENT OF AGRICULTURE (USDA),2844.0
20210721,NITROGEN GENERATOR - G1953A,DEPARTMENT OF DEFENSE (DOD),16125.18
20210721,AGILENT TECHNOLOGIES INC:1109692 [21-005559],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24995.05
20210722,PURCHASE OF AGILENT GC/MS-QQQ7010B SYSTEM,DEPARTMENT OF DEFENSE (DOD),175458.55
20210722,AGILENT 1260 INFINITY II SEMI-PREPARATIVE HPLC SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),64681.61
20210723,AGILENT LAB MAINTENANCE 600CP,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),42216.0
20210723,CAPITAL EQUIPMENT PURCHASE LA-ICP-OES-FFF-DUNS,ENVIRONMENTAL PROTECTION AGENCY (EPA),367647.3
20210723,ANNUAL MAINTENANCE FOR AGILENT CARY 300 SPECTROPHOTOMETER.,DEPARTMENT OF COMMERCE (DOC),3792.6
20210726,HELIUM LEAK DETECTOR, MD30,DEPARTMENT OF DEFENSE (DOD),28970.09
20210726,PURCHASE OF GAS CHROMATOGRAPH, MEDDAC, CAMP ZAMA, JAPAN,DEPARTMENT OF DEFENSE (DOD),92935.12
20210726,THIS REQUIREMENT IS FOR A MASS SPECTROMETER (MS) AS A REPLACEMENT FOR AN OLDER MODEL IN AN EXISTING GAS CHROMATOGRAPH-MASS SPECTROMETER (GC/MS) ANALYTICAL SYSTEM FOR AIR SAMPLES.,ENVIRONMENTAL PROTECTION AGENCY (EPA),76087.91
20210727,FLUX ANALYZER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),139087.04
20210727,OY3 DO.,DEPARTMENT OF JUSTICE (DOJ),67500.0
20210728,REPLACEMENT LAB SUPPLIES.,DEPARTMENT OF DEFENSE (DOD),12360.4
20210728,GAS CHROMATOGRAPH,DEPARTMENT OF HOMELAND SECURITY (DHS),58877.42
20210728,GAS CHROMATOGRAPH,DEPARTMENT OF HOMELAND SECURITY (DHS),321493.26
20210728,EQUIPMENT MAINT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),26592.0
20210729,AGILENT GC/HEADSPACE,DEPARTMENT OF DEFENSE (DOD),69301.64
20210729,MAINTENANCE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),17988.0
20210729,SEAHORSE XFE96 ANALYZER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18586.8
20210730,GAS CHROMATOGRAPH,DEPARTMENT OF AGRICULTURE (USDA),96231.54
20210730,AGILENT ICPMS 8800 SYSTEM MAINTENANCE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),19800.96
20210730,REFERENCE QUOTE # 3650854; NIEHS - KOSAK; BIOANALYZER; POTS [21-009927],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),22622.64
20210802,TRIPLE QUADRUPOLE MASS SPECTROMETER WITH GAS CHROMATOGRAPH,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),305252.53
20210802,2100 BIOANALYZER INSTRUMENT SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),25418.7
20210802,2100 BIOANALYZER INSTRUMENT SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24995.05
20210802,REPAIR OF GC-FID DEA741820 USED FOR CSP ANALYSIS. INSTRUMENT IS ONE OF 3 ACTIVE INSTRUMENTS FOR THIS ANALYSIS.,DEPARTMENT OF JUSTICE (DOJ),5466.0
20210803,,DEPARTMENT OF VETERANS AFFAIRS (VA),16262.91
20210804,THE SYSTEMS BIOLOGY AND GENOME ENGINEERING SECTION WANTS TO PURCHASE POOLED LONG CUSTOM OLIGONUCLEOTIDES FROM AGILENT.[21-006113],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24702.3
20210804,4200 TAPE STATION INSTRUMENT SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),37746.8
20210804,QUADRUPLE BUNDLE,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),207155.19
20210804,AMBIS 2081757 4150 TAPESTATION SYSTEM, #G2992AA WITH CONFIGURATIONS AS OUTLINED ON QUOTE # 3504824,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),38339.46
20210804,AGILENT EQUIPMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),390840.89
20210805,THIS FIRM FIXED PRICE PURCHASE ORDER IS AWARDED FOR A 2100 BIOANALYZER INSTRUMENT WITH ELECTRODE CARTRIDGE AND RELATED COMPONENTS AND ACCESSORIES, SOFTWARE AND LICENSES AND LAPTOP BUNDLE TO AGILENT TECHNOLOGIES INC:1109692  IN THE AMOUNT OF $32,659.5,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),32659.5
20210806,RELOCATION SERVICES - REINSTALLATION,DEPARTMENT OF DEFENSE (DOD),9097.65
20210808,CUSTOM SURESELECT PROBES   (AMBIS #2090892),DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24733.67
20210810,ARTISAN LINK PRO STAINERS,DEPARTMENT OF DEFENSE (DOD),6739.93
20210810,REPAIR AGILENT GC 6850 GAS CHROMATOGRAPHER MODEL G2630A SERIAL NUMBER US10311005,DEPARTMENT OF AGRICULTURE (USDA),7210.0
20210810,TAPE STATION INSTRUMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),57457.6
20210811,MASS SPECTROMETER AND AN ULTRA HIGH PERFORMANCE LIQUID CHROMATOGRAPH FOR AN LCMSMS SYSTEM,DEPARTMENT OF JUSTICE (DOJ),249478.96
20210811,ALIGENT GC-MS (GAS CHROMATOGRAPH MASS SPECTROMETER) FOR CHEMISTRY COURSES AND CADET RESEARCH.,DEPARTMENT OF HOMELAND SECURITY (DHS),88669.54
20210812,AGILENT 7250 GCMS QTOF REMOVAL, REPLACEMENT, AND INSTALLATION,DEPARTMENT OF HOMELAND SECURITY (DHS),179851.82
20210812,PROCUREMENT OF ONE (1) AGILENT TECHNOLOGIES ARTISAN LINK PRO SPECIAL STAINS SYSTEM IN SUPPORT OF HHS, NIH, NCI, CCR, LP,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),70000.87
20210812,AGILENT OPENLAB CDS AND ECM SOFTWARE MAINTENANCE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),64257.82
20210813,SEAHORSE XFE96 ANALYZER SERVICE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18586.8
20210813,TAPESTATION,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),32319.9
20210813,AGILENT GCMS 8890 & 5977,DEPARTMENT OF AGRICULTURE (USDA),87837.94
20210813,TAPESTATION 4150 SYSTEM W/ POST WARRANTY MAINTENANCE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),34115.45
20210816,BIOLOGICAL KITS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11133.3
20210817,G2939BA 2100 BIOANALYZER AND COMPONENTS,DEPARTMENT OF VETERANS AFFAIRS (VA),25418.7
20210818,MULTI-SAMPLER FOR THE SAN JUAN LABORATORY,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),40404.04
20210818,BIOLOGICAL AND REAGENT MATERIAL,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),16651.5
20210818,ICP-MASS SPECTROMETRY ANALYZER AND CONSUMABLES.  DRIPPER/PROSSER  AGILENT 7850 BRAND NAME OR EQUAL REQUEST,DEPARTMENT OF AGRICULTURE (USDA),161585.58
20210818,GAS CHROMATOGRAPHY MASS SPECTROMETRY DECTECTOR SYSTEM,DEPARTMENT OF HOMELAND SECURITY (DHS),160631.8
20210818,4150 TAPESTATION INSTRUMENT W/ SOFTWARE AND ACCESSORIES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),40201.02
20210819,SERVICE RENEWAL AGREEMENT FOR AGILENT CUSTOM SYSTEM CONFIGURATION-CROSSLAB SILVER,DEPARTMENT OF ENERGY (DOE),63294.0
20210820,2100 BIOANALYZER INSTRUMENT/AGILENT TECHNOLOGIES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24995.05
20210823,SERVICE AND QUALIFICATION SERVICE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11236.68
20210823,FLUORESCENT SPECTROMETER / VISN 2 / BUFFALO VAMC,DEPARTMENT OF VETERANS AFFAIRS (VA),42639.57
20210824,AGILENT COMPONENTS TO UPGRADE INSTRUMENTATION FOR CRREL.  U437P00,DEPARTMENT OF DEFENSE (DOD),17660.79
20210824,SCIENTIFIC EQUIPMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),22662.64
20210824,1260 INFINITY II VIALSAMPLER G7129A,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11882.11
20210824,NIAAA - ONE-YEAR MAINTENANCE AGREEMENT FOR THE SEAHORSE XFE96 ANALYZER INSTRUMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18586.8
20210824,THE FUNCTION OF THE LC-RID SYSTEM IS FOR EFFICIENT SEPARATION (SEC COLUMNS) AND QUANTITATION OF STARCH AND SIMILAR POLYMERS IN CEREAL GRAINS, WHICH CANNOT BE DETECTED BY OTHER DETECTORS.,DEPARTMENT OF AGRICULTURE (USDA),45589.21
20210824,LABORATORY EQUIPMENT - AGILENT 4150 TAPESTATION SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),43286.46
20210825,LC-MSD EQUIPMENT,DEPARTMENT OF AGRICULTURE (USDA),166998.37
20210825,AGILENT 8890 GC SYSTEM CUSTOM QUOTE 3567524,DEPARTMENT OF AGRICULTURE (USDA),40954.29
20210825,PROCUREMENT OF ONE (1) AGILENT XCELLIGENCE REAL-TIME CELL ANALYZER (RTCA) DUAL PURPOSE (DP) SYSTEM IN SUPPORT OF HHS, NIH, NCI, CCR, POB,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),60575.05
20210826,GAS CHROMATOGRAPH / TANDEM MASS SPECTROM,DEPARTMENT OF DEFENSE (DOD),205614.08
20210826,PURCHASE OF FRAGMENT ANALYZER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),57555.85
20210826,SERVICE CONTRACT FOR REGION 8, LCMS 6490 QQQ SYSTEM,ENVIRONMENTAL PROTECTION AGENCY (EPA),30654.04
20210827,INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),231632.8
20210827,MICROARRAY KITS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11790.0
20210830,GAS CHROMATOGRAPH/MASS SELECTIVE DETECTORS,DEPARTMENT OF HOMELAND SECURITY (DHS),227738.8
20210830,PURCHASE OF PREVENTIVE MAINTENANCE AGREEMENT FOR ICPMS AGILENT 7900 SYSTEMS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12006.0
20210830,ULTRA-HIGH PRESSURE CHROMATOGRAPHY (UPLC) SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),50263.47
20210831,MICROLAB SOFTWARE UPGRADE,DEPARTMENT OF DEFENSE (DOD),2286.0
20210831,AGILENT PARTS AND CONSUMABLES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12266.12
20210831,AGILENT TECHNOLOGIES 1260 INFINITY II LIQUID CHROMATOGRAPHIC (GC) SYSTEM EQUIPPED WITH A DIODE ARRAY DETECTOR (DAD) AND  REFRACTIVE INDEX DETECTOR (RID)FOR THE USDA, NATIONAL SCIENCE LABORATORY LOCATED IN GASTONIA, NC.,DEPARTMENT OF AGRICULTURE (USDA),59354.19
20210831,THE ARS PLANT GENETICS RESOURCES UNIT (PGRU) IN GENEVA, NEW YORK REQUIRES A CONTRACTOR TO PROVIDE AN LC WITH AN REFRACTIVE INDEX DETECTOR FOR GERMPLASM CHARACTERIZATION. DELIVERY IS REQUIRED 90 DAYS AFTER RECEIPT OF THE GOVERNMENT PURCHASE ORDER.,DEPARTMENT OF AGRICULTURE (USDA),41510.76
20210831,DNA ANALYZER 4150 TAPE STATION WITH SCREEN TAPE, LAPTOP, SOFTWARE, REAGENTS AND ACCESSORIES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),34489.05
20210901,UPLC SYSTEM,DEPARTMENT OF JUSTICE (DOJ),483628.11
20210901,GC/MSD - MASS SPECTROMETER FOR AGILENT 8890 GAS CHROMATOGRAPH. DRUDELL/WENATCHEE, WA,DEPARTMENT OF AGRICULTURE (USDA),73804.72
20210901,TAPESTATION INSTRUMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),23938.4
20210902,OEM REPAIR CAL OF G3440/,S/N: US15523030,DEPARTMENT OF DEFENSE (DOD),7649.0
20210902,OPENLAB WORKSTATION.,DEPARTMENT OF JUSTICE (DOJ),240134.8
20210902,1260 HPLC CHEMSTATION,DEPARTMENT OF AGRICULTURE (USDA),59314.29
20210902,8890 GAS CHROMATOGRAPHIC (GC) SYSTEM EQUIPPED WITH 2 FLAME IONIZATION DETECTORS (FID) PLUS ADDITIONAL ONE YEAR SERVICE PLAN FOR THE USDA, NATIONAL SCIENCE LABORATORY LOCATED IN GASTONIA, NC.,DEPARTMENT OF AGRICULTURE (USDA),52446.56
20210902,REAGENTS NEEDED BY THE CENTER FOR CELL ENGINEERING FOR PATIENT CARE CLINICAL RESEARCH PROTOCOLS.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),15026.35
20210903,1290 INFINITY - LABORATORY EQUIPMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),130741.46
20210907,ULTRAVIOLET-VISIBLE SPECTROPHOTOMETER WITH FIBER OPTIC COUPLER,DEPARTMENT OF COMMERCE (DOC),85834.82
20210907,NEW CONTRACT FOR MAINTENANCE OF ANALYTICAL LABORATORY INSTRUMENTS.  THIS CONTRACT IS TO REPLACE CONTRACT # CPSC-F-16-0092.  CONTRACT INCLUDES BASE YEAR PLUS FOUR OPTION YEARS.,CONSUMER PRODUCT SAFETY COMMISSION (CPSC),57048.12
20210908,ARTISAN STAIN KITS,DEPARTMENT OF VETERANS AFFAIRS (VA),57068.15
20210908,LOGICAL FOLLOW ON ORDER HIGH-PERFORMANCE LIQUID CHROMATOGRAPHY-INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETER (HPLC-ICP-MS) WITH CAPABILITIES TO ANALYZE SAMPLES FOR ELEMENT COMPOSITION AND SPECIATION USING HPLC ICP-MS,ENVIRONMENTAL PROTECTION AGENCY (EPA),9885.75
20210908,SAMPLE PREPARATION IS A CRITICAL STEP IN ELEMENTAL ANALYSIS, DUE TO THE SMALL ANALYTICAL PORTION SIZE REQUIRED FOR ANALYSIS.  PROPER PURIFICATION OF MIXING, AND HOMOGENIZING IS IMPORTANT TO ENSURE THAT THE ANALYTICAL SAMPLE PORTRAYS A REPRESENTATIVE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),88183.0
20210909,FLUORESCENCE DETECTOR, DIODE ARRAY DETECTOR,ENVIRONMENTAL PROTECTION AGENCY (EPA),29650.13
20210909,AGILENT - INSTRUMENT REPAIR - DEA360988 INSTRUMENT REPAIR NEEDED FOR DEA360988.,DEPARTMENT OF JUSTICE (DOJ),6560.0
20210910,THIS PURCHASE ORDER IS TO EXTEND THE WARRANTY FOR SERVICE COVERAGE FOR ONE YEAR CONSISTING OF PREVENTATIVE MAINTENANCE, SERVICE SUPPORT, AND TECHNICAL PHONE SUPPORT FOR INSTRUMENT #64-1-1812-1039-6 IN TRND BIO.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),19800.0
20210910,SEAHORSE ANALYZER XFE96 INSTRUMENT SERVICE AGREEMENT & PREVENTATIVE MAINTENANCE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),16521.6
20210910,4200 TAPESTATION ELECTROPHORESIS INSTRUMENT,DEPARTMENT OF COMMERCE (DOC),56380.08
20210911,AGILENT TAPESTATION 4150,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),28764.71
20210913,BRONZE SERVICE,DEPARTMENT OF DEFENSE (DOD),38023.08
20210913,NIDDK CARY ECLIPSE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),22282.36
20210913,HEADSPACE SAMPLER SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),37969.2
20210913,G6860AA CARY 60 UV-VISIBLE SPECTROPHOTOMETER INSTRUMENT BUNDLE // H5913A INSTALLATION TRAVEL CHARGE,DEPARTMENT OF AGRICULTURE (USDA),10596.72
20210914,SILVER LEVEL SERVICE,DEPARTMENT OF DEFENSE (DOD),14217.84
20210914,PURCHASE OF AGILENT 4150 TAPESTATION AUTOMATED ELECTROPHORESIS SYSTEM IN SUPPORT OF NIH/NCI?CCR/LBMB,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),32335.86
20210914,PURCHASE GC-TCD-FID SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),37003.38
20210914,LIQUID CHROMATOGRAPHY MASS SPECTROMETER TRIPLE QUAD,DEPARTMENT OF AGRICULTURE (USDA),203615.95
20210914,LC-MS, HPLC, AND AUTOSAMPLER.,DEPARTMENT OF AGRICULTURE (USDA),417321.62
20210915,2100 BIOANALYZER INSTRUMENT,DEPARTMENT OF DEFENSE (DOD),0.0
20210915,TO COVER THE COST OF LABOR, MATERIAL AND EQUIPMENT FOR THE AGILENT QUADRUPOLE MASS SPECTROMETER ANNUAL MAINTENANCE AND SUPPORT FOR A BASE AND TWO OPTION YEARS, FOR BENET LABORATORIES, WATERVLIET, NY,DEPARTMENT OF DEFENSE (DOD),38421.68
20210915,AGILENT 4150 TAPE STATION AND CROSSLAB SILVER WARRANTY,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),38339.46
20210915,GENERAL CHROMATOGRAPHY SUPPLIES REQUIRED FOR ALL PROGRAMS.,DEPARTMENT OF JUSTICE (DOJ),14184.47
20210915,NIDDK - TAPESTATION AUTOMATED ELECTROPHORESIS SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),34295.58
20210915,THE DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS), NATIONAL INSTITUTE OF HEALTH (NIH), NATIONAL CANCER INSTITUTE (NCI), CENTER FOR CANCER RESEARCH (CCR), NEURO-ONCOLOGY BRANCH (NOB) PERFORMS TRANSLATIONAL RESEARCH ON BRAIN TUMORS, ESPECIALLY ON THE M,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),28728.8
20210915,AGILENT BRAVO MAINTENANCE,DEPARTMENT OF JUSTICE (DOJ),95776.56
20210915,5977B INERT PLUS MSD TURBO EI/CI BUNDLE INCLUDES EXTRACTOR EI SOURCE, CI SOURCE, DATA SYSTEM (SOFTWARE, MONITOR AND PC), ADDITIONAL,DEPARTMENT OF AGRICULTURE (USDA),91637.22
20210916,SEAHORSE XFE96 ANALYZER,DEPARTMENT OF DEFENSE (DOD),182431.6
20210916,4150 TAPESTATION AND ACCESSORIES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),32319.9
